videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay,textStopWordsRemoved,textTokenized,textLemmatized,pos,posTag,posDependency,posShape,posAlpha,posStopWord,textEntityType
rDxrpSqYHD8,@tiktokcollections777,2023-11-07 16:30:40+00:00,2023-11-07 16:30:40+00:00,0,0,noo i want exshellent,noo want exshellent,"['noo', 'want', 'exshellent']","['noo', 'want', 'exshellent']","['PROPN', 'VERB', 'ADJ']","['NNP', 'VBP', 'JJ']","['nsubj', 'ROOT', 'acomp']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@lukastrindade6911,2023-11-07 18:13:21+00:00,2023-11-07 18:13:21+00:00,1,0,eddy gordo ,eddy gordo,"['eddy', 'gordo']","['eddy', 'gordo']","['PROPN', 'PROPN']","['NNP', 'NNP']","['compound', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]","['PERSON', 'PERSON']"
rDxrpSqYHD8,@MT-jq9ij,2023-11-07 18:17:44+00:00,2023-11-07 18:17:44+00:00,1,0,no eddy ,eddy,['eddy'],['eddy'],['VERB'],['VB'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@JabamiLain,2023-11-07 18:25:41+00:00,2023-11-07 18:25:41+00:00,0,1,jun  finally  she is back  where has she been  is unknown canon ,jun   finally       unknown canon,"['jun', '  ', 'finally', '      ', 'unknown', 'canon']","['jun', '  ', 'finally', '      ', 'unknown', 'canon']","['PROPN', 'SPACE', 'ADV', 'SPACE', 'ADJ', 'NOUN']","['NNP', '_SP', 'RB', '_SP', 'JJ', 'NN']","['ROOT', 'dep', 'advmod', 'dep', 'amod', 'appos']","['xxx', '  ', 'xxxx', '    ', 'xxxx', 'xxxx']","[True, False, True, False, True, True]","[False, False, False, False, False, False]","['PERSON', 'PERSON', '', '', '', '']"
rDxrpSqYHD8,@JabamiLain,2023-11-07 18:29:06+00:00,2023-11-07 18:29:06+00:00,0,1,dragonov remains creepy this is why hes one of my favoritesbrbralso why does zafina have an azazel hand  is this why she tries to stay in the temple in her ending  is her power somehow connected to it ,dragonov remains creepy s favoritesbrbralso zafina azazel hand   tries stay temple ending   power connected,"['dragonov', 'remains', 'creepy', 's', 'favoritesbrbralso', 'zafina', 'azazel', 'hand', '  ', 'tries', 'stay', 'temple', 'ending', '  ', 'power', 'connected']","['dragonov', 'remain', 'creepy', 's', 'favoritesbrbralso', 'zafina', 'azazel', 'hand', '  ', 'try', 'stay', 'temple', 'end', '  ', 'power', 'connect']","['PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'SPACE', 'VERB', 'VERB', 'NOUN', 'VERB', 'SPACE', 'NOUN', 'VERB']","['NNP', 'VBZ', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', 'NNP', '_SP', 'VBZ', 'VB', 'NN', 'VBG', '_SP', 'NN', 'VBN']","['nsubj', 'ROOT', 'acomp', 'case', 'compound', 'compound', 'compound', 'compound', 'dep', 'ccomp', 'conj', 'dobj', 'acl', 'dep', 'dobj', 'advcl']","['xxxx', 'xxxx', 'xxxx', 'x', 'xxxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, False, True, True, True, True, False, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['PERSON', '', 'NORP', '', '', '', '', '', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@fangeekgeek8576,2023-11-07 18:46:27+00:00,2023-11-07 18:46:27+00:00,0,0,devil jin ,devil jin,"['devil', 'jin']","['devil', 'jin']","['PROPN', 'NOUN']","['NNP', 'NN']","['compound', 'ROOT']","['xxxx', 'xxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@JabamiLain,2023-11-07 18:46:53+00:00,2023-11-07 18:46:53+00:00,0,1,i hope alisa gets some time with lee and devil jin the alternative characters you can pair her with in tekken 6 story mode made me realize she has more potential than a simple robotic love interest what is the devil gene if not biological programming  what is her existance if not to fight and kill on command just like the devil compells you to do brbrsome scenes with xiao would be fun too,hope alisa gets time lee devil jin alternative characters pair tekken 6 story mode realize potential simple robotic love interest devil gene biological programming   existance fight kill command like devil compells brbrsome scenes xiao fun,"['hope', 'alisa', 'gets', 'time', 'lee', 'devil', 'jin', 'alternative', 'characters', 'pair', 'tekken', '6', 'story', 'mode', 'realize', 'potential', 'simple', 'robotic', 'love', 'interest', 'devil', 'gene', 'biological', 'programming', '  ', 'existance', 'fight', 'kill', 'command', 'like', 'devil', 'compells', 'brbrsome', 'scenes', 'xiao', 'fun']","['hope', 'alisa', 'get', 'time', 'lee', 'devil', 'jin', 'alternative', 'character', 'pair', 'tekken', '6', 'story', 'mode', 'realize', 'potential', 'simple', 'robotic', 'love', 'interest', 'devil', 'gene', 'biological', 'programming', '  ', 'existance', 'fight', 'kill', 'command', 'like', 'devil', 'compell', 'brbrsome', 'scene', 'xiao', 'fun']","['PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'VERB', 'PROPN']","['NNP', 'NNP', 'VBZ', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNS', 'NN', 'VBD', 'CD', 'NN', 'NN', 'VBP', 'JJ', 'JJ', 'JJ', 'NN', 'NN', 'NNP', 'NN', 'JJ', 'NN', '_SP', 'NN', 'NN', 'VBP', 'NN', 'IN', 'NN', 'NNS', 'NNP', 'NNS', 'VBP', 'NNP']","['nsubj', 'nsubj', 'ccomp', 'npadvmod', 'compound', 'compound', 'nmod', 'amod', 'compound', 'nsubj', 'relcl', 'nummod', 'compound', 'dobj', 'ROOT', 'amod', 'amod', 'amod', 'compound', 'compound', 'nmod', 'nmod', 'amod', 'compound', 'dep', 'compound', 'nsubj', 'ccomp', 'dobj', 'prep', 'compound', 'compound', 'compound', 'nsubj', 'compound', 'npadvmod']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'd', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx']","[True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['', 'PERSON', '', '', 'PERSON', '', '', '', '', '', '', 'CARDINAL', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@Lordlt82,2023-11-07 21:39:18+00:00,2023-11-07 21:39:18+00:00,0,0,been a day 1 king guy as long hes in the line up i am good,day 1 king guy long s line good,"['day', '1', 'king', 'guy', 'long', 's', 'line', 'good']","['day', '1', 'king', 'guy', 'long', 's', 'line', 'good']","['NOUN', 'NUM', 'NOUN', 'NOUN', 'ADV', 'PART', 'NOUN', 'ADJ']","['NN', 'CD', 'NN', 'NN', 'RB', 'POS', 'NN', 'JJ']","['npadvmod', 'nummod', 'compound', 'nsubj', 'advmod', 'ROOT', 'npadvmod', 'acomp']","['xxx', 'd', 'xxxx', 'xxx', 'xxxx', 'x', 'xxxx', 'xxxx']","[True, False, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False]","['', 'CARDINAL', '', '', '', '', '', '']"
rDxrpSqYHD8,@Monji7495,2023-11-07 21:51:02+00:00,2023-11-07 21:51:02+00:00,1,0,they did hwarang bogus with that pirate outfit in tekken 7 sooo glad they brought back his classic drip,hwarang bogus pirate outfit tekken 7 sooo glad brought classic drip,"['hwarang', 'bogus', 'pirate', 'outfit', 'tekken', '7', 'sooo', 'glad', 'brought', 'classic', 'drip']","['hwarang', 'bogus', 'pirate', 'outfit', 'tekken', '7', 'sooo', 'glad', 'bring', 'classic', 'drip']","['PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NUM', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN']","['NNP', 'JJ', 'NN', 'NN', 'VBD', 'CD', 'NN', 'JJ', 'VBD', 'JJ', 'NN']","['compound', 'amod', 'compound', 'nsubj', 'ROOT', 'nummod', 'npadvmod', 'nsubj', 'advcl', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'd', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, False, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False]","['ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'CARDINAL', '', '', '', '', '']"
rDxrpSqYHD8,@mrhogei,2023-11-08 03:17:40+00:00,2023-11-08 03:17:40+00:00,1,0,you guys remember the live action tekken movie she wore them pants that showed her crack of her cheeks with zippers lmaooooo,guys remember live action tekken movie wore pants showed crack cheeks zippers lmaooooo,"['guys', 'remember', 'live', 'action', 'tekken', 'movie', 'wore', 'pants', 'showed', 'crack', 'cheeks', 'zippers', 'lmaooooo']","['guy', 'remember', 'live', 'action', 'tekken', 'movie', 'wear', 'pant', 'show', 'crack', 'cheek', 'zipper', 'lmaooooo']","['NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","['NNS', 'VBP', 'JJ', 'NN', 'VBN', 'NN', 'VBD', 'NNS', 'VBD', 'NN', 'NNS', 'NNS', 'NNS']","['nsubj', 'ROOT', 'amod', 'compound', 'amod', 'nsubj', 'ccomp', 'nsubj', 'ccomp', 'compound', 'dobj', 'nsubj', 'ccomp']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', '', '', '', '', '', '', '', '']"
rDxrpSqYHD8,@Ikkomichio,2023-11-08 04:03:48+00:00,2023-11-08 04:03:48+00:00,0,0,alisaaaa,alisaaaa,['alisaaaa'],['alisaaaa'],['NOUN'],['NN'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@GilbertoSierra-rp5ot,2023-11-08 04:07:36+00:00,2023-11-08 04:07:36+00:00,0,0,where is eddy at,eddy,['eddy'],['eddy'],['VERB'],['VB'],['ROOT'],['xxxx'],[True],[False],['']
rDxrpSqYHD8,@omarcj5336,2023-11-08 04:56:22+00:00,2023-11-08 04:56:22+00:00,0,0,de que sirve si el harada hijo de puta lo va a nerfear,de que sirve si el harada hijo de puta lo va nerfear,"['de', 'que', 'sirve', 'si', 'el', 'harada', 'hijo', 'de', 'puta', 'lo', 'va', 'nerfear']","['de', 'que', 'sirve', 'si', 'el', 'harada', 'hijo', 'de', 'puta', 'lo', 'va', 'nerfear']","['PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['NNP', 'NNP', 'NN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']","['compound', 'compound', 'ROOT', 'compound', 'compound', 'compound', 'nmod', 'nmod', 'dobj', 'compound', 'compound', 'npadvmod']","['xx', 'xxx', 'xxxx', 'xx', 'xx', 'xxxx', 'xxxx', 'xx', 'xxxx', 'xx', 'xx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', 'ORG', 'ORG', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PERSON', '']"
rDxrpSqYHD8,@johntecson4735,2023-11-08 06:03:25+00:00,2023-11-08 06:03:25+00:00,0,0,yes dragunov lol ,yes dragunov lol,"['yes', 'dragunov', 'lol']","['yes', 'dragunov', 'lol']","['INTJ', 'NOUN', 'NOUN']","['UH', 'NN', 'NN']","['intj', 'compound', 'ROOT']","['xxx', 'xxxx', 'xxx']","[True, True, True]","[False, False, False]","['', 'PERSON', '']"
rDxrpSqYHD8,@agudeloalejandro5305,2023-11-08 06:10:08+00:00,2023-11-08 06:10:08+00:00,0,0,eddy gordo pleaseeee,eddy gordo pleaseeee,"['eddy', 'gordo', 'pleaseeee']","['eddy', 'gordo', 'pleaseeee']","['PROPN', 'PROPN', 'NOUN']","['NNP', 'NNP', 'NN']","['compound', 'compound', 'ROOT']","['xxxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@DavidSan25,2023-11-08 06:25:08+00:00,2023-11-08 06:25:08+00:00,1,1,pls fahkumram,pls fahkumram,"['pls', 'fahkumram']","['pls', 'fahkumram']","['INTJ', 'VERB']","['UH', 'VB']","['compound', 'ROOT']","['xxx', 'xxxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@rodrigozambrana7829,2023-11-08 11:26:05+00:00,2023-11-08 11:26:05+00:00,0,0,add roger jr,add roger jr,"['add', 'roger', 'jr']","['add', 'roger', 'jr']","['VERB', 'PROPN', 'PROPN']","['VB', 'NNP', 'NNP']","['ROOT', 'dobj', 'punct']","['xxx', 'xxxx', 'xx']","[True, True, True]","[False, False, False]","['', 'PERSON', 'PERSON']"
rDxrpSqYHD8,@Mr.Magical83,2023-11-08 11:30:27+00:00,2023-11-08 11:30:27+00:00,2,0,bring bruce back ,bring bruce,"['bring', 'bruce']","['bring', 'bruce']","['VERB', 'NOUN']","['VB', 'NN']","['ROOT', 'dobj']","['xxxx', 'xxxx']","[True, True]","[False, False]","['', '']"
rDxrpSqYHD8,@hudbudmudsud,2023-11-08 12:56:20+00:00,2023-11-08 12:56:20+00:00,0,0,hell yeah my 2 mains are still on play,hell yeah 2 mains play,"['hell', 'yeah', '2', 'mains', 'play']","['hell', 'yeah', '2', 'main', 'play']","['INTJ', 'INTJ', 'NUM', 'NOUN', 'VERB']","['UH', 'UH', 'CD', 'NNS', 'VBP']","['ROOT', 'ROOT', 'nummod', 'nsubj', 'ROOT']","['xxxx', 'xxxx', 'd', 'xxxx', 'xxxx']","[True, True, False, True, True]","[False, False, False, False, False]","['', '', 'CARDINAL', '', '']"
rDxrpSqYHD8,@vanshsarmal8632,2023-11-08 14:25:06+00:00,2023-11-08 14:25:06+00:00,1,0,jin is cool in tekken 8 and devil jin,jin cool tekken 8 devil jin,"['jin', 'cool', 'tekken', '8', 'devil', 'jin']","['jin', 'cool', 'tekken', '8', 'devil', 'jin']","['PROPN', 'PROPN', 'VERB', 'NUM', 'PROPN', 'NOUN']","['NNP', 'NNP', 'VBD', 'CD', 'NNP', 'NN']","['compound', 'nsubj', 'ROOT', 'compound', 'compound', 'dobj']","['xxx', 'xxxx', 'xxxx', 'd', 'xxxx', 'xxx']","[True, True, True, False, True, True]","[False, False, False, False, False, False]","['PERSON', 'PERSON', 'PERSON', 'CARDINAL', '', '']"
rDxrpSqYHD8,@minus_4884,2023-11-08 15:12:35+00:00,2023-11-08 15:12:35+00:00,0,0,if dragunov is making a comeback this is peak,dragunov making comeback peak,"['dragunov', 'making', 'comeback', 'peak']","['dragunov', 'make', 'comeback', 'peak']","['NOUN', 'VERB', 'NOUN', 'NOUN']","['NN', 'VBG', 'NN', 'NN']","['ROOT', 'acl', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['PERSON', '', '', '']"
rDxrpSqYHD8,@ernestcollins8295,2023-11-08 15:53:53+00:00,2023-11-08 15:53:53+00:00,1,0,better than streetfighter six  mortal kombat one and they are not dlc great,better streetfighter   mortal kombat dlc great,"['better', 'streetfighter', '  ', 'mortal', 'kombat', 'dlc', 'great']","['well', 'streetfighter', '  ', 'mortal', 'kombat', 'dlc', 'great']","['ADV', 'VERB', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'ADJ']","['RBR', 'VB', '_SP', 'JJ', 'NN', 'NN', 'JJ']","['advmod', 'ROOT', 'dep', 'amod', 'compound', 'dobj', 'npadvmod']","['xxxx', 'xxxx', '  ', 'xxxx', 'xxxx', 'xxx', 'xxxx']","[True, True, False, True, True, True, True]","[False, False, False, False, False, False, False]","['', '', '', '', 'PERSON', 'PERSON', 'PERSON']"
rDxrpSqYHD8,@Gustavo-vw3cz,2023-11-08 15:54:16+00:00,2023-11-08 15:54:16+00:00,0,0,where is eddy gordo,eddy gordo,"['eddy', 'gordo']","['eddy', 'gordo']","['PROPN', 'PROPN']","['NNP', 'NNP']","['compound', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]","['PERSON', 'PERSON']"
rDxrpSqYHD8,@Siknan80,2023-11-08 17:36:57+00:00,2023-11-08 17:36:57+00:00,0,1,will i be able to make all the characters speak english,able characters speak english,"['able', 'characters', 'speak', 'english']","['able', 'character', 'speak', 'english']","['ADJ', 'NOUN', 'VERB', 'PROPN']","['JJ', 'NNS', 'VBP', 'NNP']","['amod', 'nsubj', 'ROOT', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', 'LANGUAGE']"
rDxrpSqYHD8,@La_Cara_Siniestra_009,2023-11-08 18:35:28+00:00,2023-11-08 18:35:28+00:00,0,0,where is fakhunram  lidia sovieska and miguel  ,fakhunram   lidia sovieska miguel  ,"['fakhunram', '  ', 'lidia', 'sovieska', 'miguel', ' ']","['fakhunram', '  ', 'lidia', 'sovieska', 'miguel', ' ']","['PROPN', 'SPACE', 'PROPN', 'PROPN', 'PROPN', 'SPACE']","['NNP', '_SP', 'NNP', 'NNP', 'NNP', '_SP']","['compound', 'dep', 'compound', 'compound', 'ROOT', 'dep']","['xxxx', '  ', 'xxxx', 'xxxx', 'xxxx', ' ']","[True, False, True, True, True, False]","[False, False, False, False, False, False]","['', '', 'ORG', '', '', '']"
rDxrpSqYHD8,@rai8119,2023-11-08 18:43:02+00:00,2023-11-08 18:43:02+00:00,0,0,leo is back  yyaayy,leo   yyaayy,"['leo', '  ', 'yyaayy']","['leo', '  ', 'yyaayy']","['PROPN', 'SPACE', 'NOUN']","['NNP', '_SP', 'NN']","['compound', 'dep', 'ROOT']","['xxx', '  ', 'xxxx']","[True, False, True]","[False, False, False]","['GPE', '', 'PERSON']"
rDxrpSqYHD8,@tnave80,2023-11-08 22:00:21+00:00,2023-11-08 22:00:21+00:00,0,0,i have the standard edition pre ordered id like ro change it to the deluxe edition but its only available in digital i do not buy digital games please consider giving  the deluxe edition a physical copy option id gladly buy it instead of the standard edition not just me i think others would like that option also there is still old players like myself that only buy physical game not everyone like digital please take this into consideration bandai namco besides that looking forward to tekken 8 release,standard edition pre ordered d like ro change deluxe edition available digital buy digital games consider giving   deluxe edition physical copy option d gladly buy instead standard edition think like option old players like buy physical game like digital consideration bandai namco looking forward tekken 8 release,"['standard', 'edition', 'pre', 'ordered', 'd', 'like', 'ro', 'change', 'deluxe', 'edition', 'available', 'digital', 'buy', 'digital', 'games', 'consider', 'giving', '  ', 'deluxe', 'edition', 'physical', 'copy', 'option', 'd', 'gladly', 'buy', 'instead', 'standard', 'edition', 'think', 'like', 'option', 'old', 'players', 'like', 'buy', 'physical', 'game', 'like', 'digital', 'consideration', 'bandai', 'namco', 'looking', 'forward', 'tekken', '8', 'release']","['standard', 'edition', 'pre', 'order', 'd', 'like', 'ro', 'change', 'deluxe', 'edition', 'available', 'digital', 'buy', 'digital', 'game', 'consider', 'give', '  ', 'deluxe', 'edition', 'physical', 'copy', 'option', 'd', 'gladly', 'buy', 'instead', 'standard', 'edition', 'think', 'like', 'option', 'old', 'player', 'like', 'buy', 'physical', 'game', 'like', 'digital', 'consideration', 'bandai', 'namco', 'look', 'forward', 'tekken', '8', 'release']","['PROPN', 'PROPN', 'PROPN', 'VERB', 'X', 'INTJ', 'INTJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADV', 'PROPN', 'PROPN', 'VERB', 'INTJ', 'NOUN', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'ADV', 'VERB', 'NUM', 'NOUN']","['NNP', 'NNP', 'NNP', 'VBD', 'XX', 'UH', 'UH', 'NN', 'NN', 'NN', 'JJ', 'NNP', 'VBP', 'JJ', 'NNS', 'VBP', 'VBG', '_SP', 'NN', 'NN', 'NNP', 'NN', 'NN', 'RB', 'RB', 'VB', 'RB', 'NNP', 'NNP', 'VBP', 'UH', 'NN', 'JJ', 'NNS', 'IN', 'VB', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'NNP', 'NNP', 'VBG', 'RB', 'VBN', 'CD', 'NN']","['compound', 'nsubj', 'nsubj', 'ROOT', 'intj', 'mark', 'intj', 'compound', 'compound', 'nsubj', 'compound', 'nsubj', 'advcl', 'amod', 'dobj', 'ccomp', 'xcomp', 'dep', 'compound', 'compound', 'compound', 'compound', 'dobj', 'dep', 'advmod', 'dep', 'advmod', 'compound', 'nsubj', 'ccomp', 'mark', 'nmod', 'amod', 'nsubj', 'aux', 'advcl', 'amod', 'dobj', 'prep', 'amod', 'compound', 'compound', 'pobj', 'advcl', 'advmod', 'ccomp', 'nummod', 'dobj']","['xxxx', 'xxxx', 'xxx', 'xxxx', 'x', 'xxxx', 'xx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', '  ', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'x', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'd', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'CARDINAL', '']"
rDxrpSqYHD8,@erickzapatta6599,2023-11-08 22:26:55+00:00,2023-11-08 22:26:55+00:00,0,1,y baki pa cuando,y baki pa cuando,"['y', 'baki', 'pa', 'cuando']","['y', 'baki', 'pa', 'cuando']","['PROPN', 'VERB', 'PROPN', 'PROPN']","['NNP', 'VBP', 'NNP', 'NNP']","['nsubj', 'ROOT', 'compound', 'dobj']","['x', 'xxxx', 'xx', 'xxxx']","[True, True, True, True]","[False, False, False, False]","['', '', '', '']"
rDxrpSqYHD8,@Marallzitochannel,2023-11-09 00:03:17+00:00,2023-11-09 00:03:17+00:00,1,0,did you let eddy gordo for the last rigth eddy for the last rigth,let eddy gordo rigth eddy rigth,"['let', 'eddy', 'gordo', 'rigth', 'eddy', 'rigth']","['let', 'eddy', 'gordo', 'rigth', 'eddy', 'rigth']","['VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['VB', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP']","['ROOT', 'compound', 'compound', 'compound', 'compound', 'dobj']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]","['', '', '', '', '', '']"
rDxrpSqYHD8,@RZPMKKTEAM,2023-11-09 01:16:06+00:00,2023-11-09 01:16:06+00:00,3,0,why panda why not another one come on guys panda seriously,panda come guys panda seriously,"['panda', 'come', 'guys', 'panda', 'seriously']","['panda', 'come', 'guy', 'panda', 'seriously']","['NOUN', 'VERB', 'NOUN', 'VERB', 'ADV']","['NN', 'VBP', 'NNS', 'VBP', 'RB']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'advmod']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]","['', '', '', '', '']"
rDxrpSqYHD8,@frankcastle_8513,2023-11-09 03:58:40+00:00,2023-11-09 03:58:40+00:00,0,0,rip heihachi my main ,rip heihachi main,"['rip', 'heihachi', 'main']","['rip', 'heihachi', 'main']","['PROPN', 'PROPN', 'ADJ']","['NNP', 'NNP', 'JJ']","['ROOT', 'dobj', 'dobj']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['', '', '']"
rDxrpSqYHD8,@kingnyame2119,2023-11-09 06:57:38+00:00,2023-11-09 06:57:38+00:00,0,0,because of how the game plays nowm i am not excited about devil jin,game plays nowm excited devil jin,"['game', 'plays', 'nowm', 'excited', 'devil', 'jin']","['game', 'play', 'nowm', 'excited', 'devil', 'jin']","['NOUN', 'VERB', 'ADJ', 'ADJ', 'PROPN', 'NOUN']","['NN', 'VBZ', 'JJ', 'JJ', 'NNP', 'NN']","['nsubj', 'ROOT', 'amod', 'amod', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]","['', '', '', '', '', '']"
rDxrpSqYHD8,@tokianexus260,2023-11-09 08:52:09+00:00,2023-11-09 08:52:09+00:00,0,0,yo alisa pits,yo alisa pits,"['yo', 'alisa', 'pits']","['yo', 'alisa', 'pit']","['PROPN', 'NOUN', 'NOUN']","['NNP', 'NN', 'NNS']","['compound', 'compound', 'ROOT']","['xx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]","['PERSON', 'PERSON', '']"
rDxrpSqYHD8,@huzaifasaeed9347,2023-11-09 09:03:35+00:00,2023-11-09 09:03:35+00:00,1,0,alsaaaaaaaaa,alsaaaaaaaaa,['alsaaaaaaaaa'],['alsaaaaaaaaa'],['NOUN'],['NN'],['ROOT'],['xxxx'],[True],[False],['']
