videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay,textStopWordsRemoved,textTokenized,textLemmatized,textTekkenCharactersRemoved,pos,posTag,posDependency,posShape,posAlpha,posStopWord
rDxrpSqYHD8,@air_fforce,2023-11-01 22:56:56+00:00,2023-11-01 22:56:56+00:00,0,0,모쿠진 내놔,모쿠진 내놔,"['모쿠진', '내놔']","['모쿠진', '내놔']","['모쿠진', '내놔']","['VERB', 'PRON']","['VB', 'PRP']","['ROOT', 'nsubj']","['xxx', 'xx']","[True, True]","[False, False]"
rDxrpSqYHD8,@SousuiGamebox,2023-11-01 22:57:55+00:00,2023-11-01 22:57:55+00:00,1,0,thank you haradasan for giving us akuma in tekken,thank haradasan giving akuma tekken,"['thank', 'haradasan', 'giving', 'akuma', 'tekken']","['thank', 'haradasan', 'give', 'akuma', 'tekken']","['thank', 'haradasan', 'give', 'akuma']","['VERB', 'NOUN', 'VERB', 'PROPN', 'VERB']","['VBP', 'NN', 'VBG', 'NNP', 'VBD']","['ROOT', 'dobj', 'xcomp', 'dobj', 'conj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@renegadeforlife,2023-11-01 23:03:41+00:00,2023-11-01 23:03:41+00:00,0,0,lee mains stand up,lee mains stand,"['lee', 'mains', 'stand']","['lee', 'main', 'stand']","['main', 'stand']","['PROPN', 'NOUN', 'VERB']","['NNP', 'NNS', 'VBP']","['compound', 'nsubj', 'ROOT']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@xlachannel6756,2023-11-01 23:04:31+00:00,2023-11-01 23:04:31+00:00,0,0,the alisa new design is cute but that color scheme is offso off that she reminding me of a toothpaste i need to change the color scheme when the game fully releases,alisa new design cute color scheme offso reminding toothpaste need change color scheme game fully releases,"['alisa', 'new', 'design', 'cute', 'color', 'scheme', 'offso', 'reminding', 'toothpaste', 'need', 'change', 'color', 'scheme', 'game', 'fully', 'releases']","['alisa', 'new', 'design', 'cute', 'color', 'scheme', 'offso', 'reminding', 'toothpaste', 'need', 'change', 'color', 'scheme', 'game', 'fully', 'release']","['new', 'design', 'cute', 'color', 'scheme', 'offso', 'reminding', 'toothpaste', 'need', 'change', 'color', 'scheme', 'game', 'fully', 'release']","['PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'NOUN']","['NNP', 'JJ', 'NN', 'JJ', 'NN', 'NN', 'VBN', 'NN', 'NN', 'NN', 'NN', 'NN', 'NN', 'NN', 'RB', 'NNS']","['nmod', 'amod', 'nmod', 'amod', 'compound', 'nmod', 'amod', 'compound', 'compound', 'compound', 'compound', 'compound', 'compound', 'nsubj', 'advmod', 'ROOT']","['xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@jawaragaming7895,2023-11-01 23:04:43+00:00,2023-11-01 23:04:43+00:00,0,0,where is lei wulong,lei wulong,"['lei', 'wulong']","['lei', 'wulong']",[],"['PROPN', 'NOUN']","['NNP', 'NN']","['compound', 'ROOT']","['xxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@giannitelekid,2023-11-01 23:04:56+00:00,2023-11-01 23:05:40+00:00,0,0,really like the selection but i cannot understand why they waste panda and kuma for slots just let them swap als custom its such a waste for not really likeable playing charakters brbrthere are still charakter i want back like eddie or lucky chloe i think also it could have been time to bring back really old characters like brbrand i think just because the story we need ancient ogre,like selection understand waste panda kuma slots let swap als custom waste likeable playing charakters brbrthere charakter want like eddie lucky chloe think time bring old characters like brbrand think story need ancient ogre,"['like', 'selection', 'understand', 'waste', 'panda', 'kuma', 'slots', 'let', 'swap', 'als', 'custom', 'waste', 'likeable', 'playing', 'charakters', 'brbrthere', 'charakter', 'want', 'like', 'eddie', 'lucky', 'chloe', 'think', 'time', 'bring', 'old', 'characters', 'like', 'brbrand', 'think', 'story', 'need', 'ancient', 'ogre']","['like', 'selection', 'understand', 'waste', 'panda', 'kuma', 'slot', 'let', 'swap', 'als', 'custom', 'waste', 'likeable', 'playing', 'charakter', 'brbrthere', 'charakter', 'want', 'like', 'eddie', 'lucky', 'chloe', 'think', 'time', 'bring', 'old', 'character', 'like', 'brbrand', 'think', 'story', 'need', 'ancient', 'ogre']","['like', 'selection', 'understand', 'waste', 'slot', 'let', 'swap', 'als', 'custom', 'waste', 'likeable', 'playing', 'charakter', 'brbrthere', 'charakter', 'want', 'like', 'eddie', 'think', 'time', 'bring', 'old', 'character', 'like', 'brbrand', 'think', 'story', 'need', 'ancient']","['ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']","['IN', 'NN', 'VBP', 'NN', 'NN', 'NN', 'NNS', 'VBD', 'NN', 'NNP', 'NN', 'NNP', 'JJ', 'NN', 'NNS', 'NN', 'NN', 'VBP', 'IN', 'NNP', 'NNP', 'NNP', 'VBP', 'NN', 'VBP', 'JJ', 'NNS', 'IN', 'NN', 'NN', 'NN', 'VBP', 'JJ', 'NN']","['prep', 'pobj', 'ROOT', 'compound', 'dobj', 'compound', 'nsubj', 'advcl', 'compound', 'nmod', 'compound', 'nmod', 'amod', 'amod', 'nsubj', 'dep', 'nsubj', 'ccomp', 'prep', 'compound', 'compound', 'pobj', 'compound', 'nsubj', 'ccomp', 'amod', 'dobj', 'prep', 'compound', 'compound', 'pobj', 'advcl', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@genz_degenerate627,2023-11-01 23:05:00+00:00,2023-11-01 23:05:00+00:00,1,1,is devil kazuya going to be a separate character too,devil kazuya going separate character,"['devil', 'kazuya', 'going', 'separate', 'character']","['devil', 'kazuya', 'go', 'separate', 'character']","['kazuya', 'go', 'separate', 'character']","['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN']","['NNP', 'NNP', 'VBG', 'JJ', 'NN']","['compound', 'nsubj', 'ROOT', 'amod', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@davidhero1000,2023-11-01 23:05:39+00:00,2023-11-01 23:05:39+00:00,0,0,return of legends no lei,return legends lei,"['return', 'legends', 'lei']","['return', 'legend', 'lei']","['return', 'legend']","['VERB', 'NOUN', 'X']","['VB', 'NNS', 'FW']","['ROOT', 'dobj', 'dobj']","['xxxx', 'xxxx', 'xxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@nasseraldosery6619,2023-11-01 23:05:56+00:00,2023-11-01 23:05:56+00:00,0,0,if you do not put miguel i will kill myself,miguel kill,"['miguel', 'kill']","['miguel', 'kill']",['kill'],"['PROPN', 'VERB']","['NNP', 'VBP']","['nsubj', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@angelloramirez2979,2023-11-01 23:06:04+00:00,2023-11-01 23:06:04+00:00,0,0,please bring back eliza,bring eliza,"['bring', 'eliza']","['bring', 'eliza']",['bring'],"['VERB', 'NOUN']","['VB', 'NN']","['ROOT', 'dobj']","['xxxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@pureOwarrior,2023-11-01 23:06:42+00:00,2023-11-01 23:06:42+00:00,0,0,waiting for lei wulong,waiting lei wulong,"['waiting', 'lei', 'wulong']","['wait', 'lei', 'wulong']",['wait'],"['VERB', 'ADJ', 'NOUN']","['VBG', 'JJ', 'NN']","['ROOT', 'compound', 'dobj']","['xxxx', 'xxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@corey5526,2023-11-01 23:07:09+00:00,2023-11-01 23:07:09+00:00,0,0,too bad no christie i see,bad christie,"['bad', 'christie']","['bad', 'christie']",['bad'],"['ADJ', 'NOUN']","['JJ', 'NN']","['amod', 'ROOT']","['xxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@mr219gip5210,2023-11-01 23:07:13+00:00,2023-11-01 23:07:13+00:00,1,0,im ready for this game to drop,m ready game drop,"['m', 'ready', 'game', 'drop']","['m', 'ready', 'game', 'drop']","['m', 'ready', 'game', 'drop']","['VERB', 'ADJ', 'NOUN', 'NOUN']","['VBP', 'JJ', 'NN', 'NN']","['ROOT', 'amod', 'compound', 'attr']","['x', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]"
rDxrpSqYHD8,@amirmuji5192,2023-11-01 23:07:58+00:00,2023-11-01 23:07:58+00:00,0,0,we need a muay thai fighters,need muay thai fighters,"['need', 'muay', 'thai', 'fighters']","['need', 'muay', 'thai', 'fighter']","['need', 'muay', 'thai', 'fighter']","['VERB', 'PROPN', 'PROPN', 'NOUN']","['VB', 'NNP', 'NNP', 'NNS']","['ROOT', 'compound', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True]","[False, False, False, False]"
rDxrpSqYHD8,@hectorlopez113,2023-11-01 23:11:54+00:00,2023-11-01 23:11:54+00:00,0,0,where is lei,lei,['lei'],['lei'],[],['VERB'],['VB'],['ROOT'],['xxx'],[True],[False]
rDxrpSqYHD8,@yoongibb7717,2023-11-01 23:12:22+00:00,2023-11-01 23:12:22+00:00,0,0,que vuelva miguel por favor,que vuelva miguel por favor,"['que', 'vuelva', 'miguel', 'por', 'favor']","['que', 'vuelva', 'miguel', 'por', 'favor']","['que', 'vuelva', 'por', 'favor']","['PROPN', 'NOUN', 'PROPN', 'NOUN', 'NOUN']","['NNP', 'NN', 'NNP', 'NN', 'NN']","['compound', 'compound', 'amod', 'compound', 'ROOT']","['xxx', 'xxxx', 'xxxx', 'xxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@utak07201991,2023-11-01 23:13:48+00:00,2023-11-01 23:13:48+00:00,1,0,wow zafina,wow zafina,"['wow', 'zafina']","['wow', 'zafina']",['wow'],"['INTJ', 'PROPN']","['UH', 'NNP']","['intj', 'ROOT']","['xxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@momzilla2010,2023-11-01 23:15:21+00:00,2023-11-01 23:15:21+00:00,0,0,so freaking hyped,freaking hyped,"['freaking', 'hyped']","['freaking', 'hype']","['freaking', 'hype']","['NOUN', 'VERB']","['NN', 'VBD']","['nsubj', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@Yoshimatsu414,2023-11-01 23:16:58+00:00,2023-11-01 23:16:58+00:00,0,0,yoooo lee im good now,yoooo lee m good,"['yoooo', 'lee', 'm', 'good']","['yoooo', 'lee', 'm', 'good']","['yoooo', 'm', 'good']","['PROPN', 'PROPN', 'VERB', 'ADJ']","['NNP', 'NNP', 'VBP', 'JJ']","['compound', 'nsubj', 'ROOT', 'acomp']","['xxxx', 'xxx', 'x', 'xxxx']","[True, True, True, True]","[False, False, False, False]"
rDxrpSqYHD8,@joebilly4559,2023-11-01 23:17:59+00:00,2023-11-01 23:17:59+00:00,7,0,unpopular opinion but i hope they bring lidia back she was such a great addition to the roster in t,unpopular opinion hope bring lidia great addition roster t,"['unpopular', 'opinion', 'hope', 'bring', 'lidia', 'great', 'addition', 'roster', 't']","['unpopular', 'opinion', 'hope', 'bring', 'lidia', 'great', 'addition', 'roster', 't']","['unpopular', 'opinion', 'hope', 'bring', 'great', 'addition', 'roster', 't']","['ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['JJ', 'NN', 'NN', 'VBP', 'NN', 'JJ', 'NN', 'NN', 'NN']","['amod', 'compound', 'nsubj', 'ROOT', 'dative', 'amod', 'compound', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'x']","[True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@xeno200,2023-11-01 23:18:54+00:00,2023-11-01 23:18:54+00:00,0,0,bro i just want miguel in and its a wrap but only slots left do not think hes going to make,bro want miguel wrap slots left think s going,"['bro', 'want', 'miguel', 'wrap', 'slots', 'left', 'think', 's', 'going']","['bro', 'want', 'miguel', 'wrap', 'slot', 'leave', 'think', 's', 'go']","['bro', 'want', 'wrap', 'slot', 'leave', 'think', 's', 'go']","['PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'PRON', 'VERB']","['NNP', 'VBP', 'NNP', 'NNP', 'NNS', 'VBD', 'VBP', 'PRP', 'VBG']","['nsubj', 'ROOT', 'compound', 'compound', 'nsubj', 'ccomp', 'xcomp', 'nsubj', 'ccomp']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'x', 'xxxx']","[True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@oyryboros782,2023-11-01 23:19:31+00:00,2023-11-01 23:19:31+00:00,0,0,wtf happened to steves face ddddddd,wtf happened steves face ddddddd,"['wtf', 'happened', 'steves', 'face', 'ddddddd']","['wtf', 'happen', 'steve', 'face', 'ddddddd']","['wtf', 'happen', 'face', 'ddddddd']","['PROPN', 'VERB', 'VERB', 'NOUN', 'NOUN']","['NNP', 'VBD', 'VBZ', 'NN', 'NNS']","['nsubj', 'ROOT', 'dobj', 'compound', 'dobj']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@beyheter,2023-11-01 23:20:38+00:00,2023-11-01 23:20:38+00:00,0,0,miguel,miguel,['miguel'],['miguel'],[],['PROPN'],['NNP'],['ROOT'],['xxxx'],[True],[False]
rDxrpSqYHD8,@WRBRDXIII2023,2023-11-01 23:20:39+00:00,2023-11-01 23:20:39+00:00,0,0,my alisa made it but still no anna christie eddy josie or lydia,alisa anna christie eddy josie lydia,"['alisa', 'anna', 'christie', 'eddy', 'josie', 'lydia']","['alisa', 'anna', 'christie', 'eddy', 'josie', 'lydia']",['lydia'],"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB']","['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD']","['compound', 'compound', 'compound', 'compound', 'nsubj', 'ROOT']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]"
rDxrpSqYHD8,@lasdj1848,2023-11-01 23:20:45+00:00,2023-11-01 23:20:45+00:00,2,0,bro what the hell happened to steve fox,bro hell happened steve fox,"['bro', 'hell', 'happened', 'steve', 'fox']","['bro', 'hell', 'happen', 'steve', 'fox']","['bro', 'hell', 'happen']","['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN']","['NNP', 'NNP', 'VBD', 'NNP', 'NNP']","['npadvmod', 'nsubj', 'ROOT', 'compound', 'dobj']","['xxx', 'xxxx', 'xxxx', 'xxxx', 'xxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@4nothernpc,2023-11-01 23:20:50+00:00,2023-11-01 23:20:50+00:00,0,0,lucky chloe,lucky chloe,"['lucky', 'chloe']","['lucky', 'chloe']",[],"['ADJ', 'NOUN']","['JJ', 'NN']","['amod', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@Stormtrooperfan219,2023-11-01 23:21:28+00:00,2023-11-01 23:21:28+00:00,1,0,just realized lees grenade is combots head,realized lees grenade combots head,"['realized', 'lees', 'grenade', 'combots', 'head']","['realize', 'lee', 'grenade', 'combot', 'head']","['realize', 'grenade', 'head']","['VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","['VBD', 'NNS', 'NN', 'NNS', 'NN']","['ROOT', 'compound', 'compound', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@mr.fantastic3789,2023-11-01 23:23:13+00:00,2023-11-01 23:23:13+00:00,0,0,will anna williams return,anna williams return,"['anna', 'williams', 'return']","['anna', 'williams', 'return']",['return'],"['PROPN', 'PROPN', 'VERB']","['NNP', 'NNP', 'VBP']","['compound', 'nsubj', 'ROOT']","['xxxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@ethanbeefn2826,2023-11-01 23:23:34+00:00,2023-11-01 23:23:34+00:00,0,0,im hoping kuma going to play like heihachi kind of i want the bears to finally play different,m hoping kuma going play like heihachi kind want bears finally play different,"['m', 'hoping', 'kuma', 'going', 'play', 'like', 'heihachi', 'kind', 'want', 'bears', 'finally', 'play', 'different']","['m', 'hope', 'kuma', 'go', 'play', 'like', 'heihachi', 'kind', 'want', 'bear', 'finally', 'play', 'different']","['m', 'hope', 'go', 'play', 'like', 'kind', 'want', 'bear', 'finally', 'play', 'different']","['AUX', 'VERB', 'X', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'VERB', 'ADJ']","['VBP', 'VBG', 'XX', 'VBG', 'NN', 'IN', 'NN', 'NN', 'VBP', 'NNS', 'RB', 'VBP', 'JJ']","['aux', 'ROOT', 'nsubj', 'ccomp', 'nsubj', 'prep', 'compound', 'npadvmod', 'ccomp', 'nsubj', 'advmod', 'ccomp', 'advmod']","['x', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@Toxstone,2023-11-01 23:23:43+00:00,2023-11-01 23:23:43+00:00,0,0,armor king plzzzz,armor king plzzzz,"['armor', 'king', 'plzzzz']","['armor', 'king', 'plzzzz']",['plzzzz'],"['PROPN', 'PROPN', 'PROPN']","['NNP', 'NNP', 'NNP']","['compound', 'compound', 'ROOT']","['xxxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@bashi3527,2023-11-01 23:23:44+00:00,2023-11-01 23:23:44+00:00,0,0,give me elizaaaa,elizaaaa,['elizaaaa'],['elizaaaa'],['elizaaaa'],['VERB'],['VB'],['ROOT'],['xxxx'],[True],[False]
rDxrpSqYHD8,@onepiecethegoat4562,2023-11-01 23:24:33+00:00,2023-11-01 23:24:33+00:00,0,0,no cap what happened to steve jaw bone bro,cap happened steve jaw bone bro,"['cap', 'happened', 'steve', 'jaw', 'bone', 'bro']","['cap', 'happen', 'steve', 'jaw', 'bone', 'bro']","['cap', 'happen', 'jaw', 'bone', 'bro']","['NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['NN', 'VBD', 'NNP', 'NNP', 'NNP', 'NN']","['nsubj', 'ROOT', 'compound', 'compound', 'compound', 'npadvmod']","['xxx', 'xxxx', 'xxxx', 'xxx', 'xxxx', 'xxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]"
rDxrpSqYHD8,@davidsudroff3551,2023-11-01 23:24:40+00:00,2023-11-01 23:24:40+00:00,0,0,this is one of the coolest tekken trailers i have ever seen cant wait to see more,coolest tekken trailers seen nt wait,"['coolest', 'tekken', 'trailers', 'seen', 'nt', 'wait']","['coolest', 'tekken', 'trailer', 'see', 'not', 'wait']","['coolest', 'trailer', 'see', 'not', 'wait']","['PROPN', 'VERB', 'NOUN', 'VERB', 'PART', 'VERB']","['NNP', 'VBN', 'NNS', 'VBN', 'RB', 'VB']","['nsubj', 'ROOT', 'dobj', 'acl', 'advmod', 'dep']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xx', 'xxxx']","[True, True, True, True, True, True]","[False, False, False, False, False, False]"
rDxrpSqYHD8,@JuanCarlos_NX,2023-11-01 23:24:51+00:00,2023-11-01 23:24:51+00:00,0,1,heihachi plz,heihachi plz,"['heihachi', 'plz']","['heihachi', 'plz']",['plz'],"['PROPN', 'VERB']","['NNP', 'VBD']","['nsubj', 'ROOT']","['xxxx', 'xxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@KinectWars,2023-11-01 23:24:59+00:00,2023-11-01 23:24:59+00:00,1,0,why panda when kuma is already here cannot they just share the same slot like in tekken brand why not do the same with brxiaoyu miharu breddy christie brraven master raven,panda kuma share slot like tekken brand brxiaoyu miharu breddy christie brraven master raven,"['panda', 'kuma', 'share', 'slot', 'like', 'tekken', 'brand', 'brxiaoyu', 'miharu', 'breddy', 'christie', 'brraven', 'master', 'raven']","['panda', 'kuma', 'share', 'slot', 'like', 'tekken', 'brand', 'brxiaoyu', 'miharu', 'breddy', 'christie', 'brraven', 'master', 'raven']","['share', 'slot', 'like', 'brand', 'brxiaoyu', 'miharu', 'breddy', 'brraven']","['NOUN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'NOUN']","['NN', 'NNP', 'NN', 'NN', 'IN', 'VBN', 'NNP', 'NNP', 'NNP', 'NN', 'NNP', 'JJ', 'NN', 'NN']","['nsubj', 'appos', 'compound', 'appos', 'prep', 'amod', 'compound', 'compound', 'compound', 'compound', 'nmod', 'amod', 'pobj', 'ROOT']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
rDxrpSqYHD8,@Creathrod,2023-11-01 23:25:36+00:00,2023-11-01 23:25:36+00:00,0,0,,,[],[],[],[],[],[],[],[],[]
rDxrpSqYHD8,@Kannibu,2023-11-01 23:27:21+00:00,2023-11-01 23:27:21+00:00,0,0,eddy mains punching the air,eddy mains punching air,"['eddy', 'mains', 'punching', 'air']","['eddy', 'main', 'punch', 'air']","['main', 'punch', 'air']","['PROPN', 'NOUN', 'VERB', 'NOUN']","['NNP', 'NNS', 'VBG', 'NN']","['compound', 'nsubj', 'ROOT', 'dobj']","['xxxx', 'xxxx', 'xxxx', 'xxx']","[True, True, True, True]","[False, False, False, False]"
rDxrpSqYHD8,@mishimaplayz256,2023-11-01 23:30:35+00:00,2023-11-01 23:30:35+00:00,0,2,i am so madly happy to see these more characters coming back now give us heihachi,madly happy characters coming heihachi,"['madly', 'happy', 'characters', 'coming', 'heihachi']","['madly', 'happy', 'character', 'come', 'heihachi']","['madly', 'happy', 'character', 'come']","['ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN']","['RB', 'JJ', 'NNS', 'VBG', 'NN']","['advmod', 'amod', 'nsubj', 'amod', 'ROOT']","['xxxx', 'xxxx', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@johnkhylleamistoso5637,2023-11-01 23:31:37+00:00,2023-11-01 23:31:37+00:00,0,0,i want to see josie here huhu,want josie huhu,"['want', 'josie', 'huhu']","['want', 'josie', 'huhu']","['want', 'huhu']","['VERB', 'PROPN', 'PROPN']","['VB', 'NNP', 'NNP']","['ROOT', 'compound', 'dobj']","['xxxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@jassielmf,2023-11-01 23:32:35+00:00,2023-11-01 23:32:35+00:00,1,0,why did ign release the trailer first,ign release trailer,"['ign', 'release', 'trailer']","['ign', 'release', 'trailer']","['ign', 'release', 'trailer']","['PROPN', 'NOUN', 'NOUN']","['NNP', 'NN', 'NN']","['ROOT', 'compound', 'dobj']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
rDxrpSqYHD8,@ShikiBlaze,2023-11-01 23:32:56+00:00,2023-11-01 23:32:56+00:00,0,0,man im still hoping for lucky chloe,man m hoping lucky chloe,"['man', 'm', 'hoping', 'lucky', 'chloe']","['man', 'm', 'hope', 'lucky', 'chloe']","['man', 'm', 'hope']","['NOUN', 'AUX', 'VERB', 'ADJ', 'PROPN']","['NN', 'VBP', 'VBG', 'JJ', 'NNP']","['nsubj', 'aux', 'ROOT', 'amod', 'dobj']","['xxx', 'x', 'xxxx', 'xxxx', 'xxxx']","[True, True, True, True, True]","[False, False, False, False, False]"
rDxrpSqYHD8,@Lariss4Soares,2023-11-01 23:33:49+00:00,2023-11-01 23:33:49+00:00,0,0,zafina alisa,zafina alisa,"['zafina', 'alisa']","['zafina', 'alisa']",[],"['PROPN', 'PROPN']","['NNP', 'NNP']","['compound', 'ROOT']","['xxxx', 'xxxx']","[True, True]","[False, False]"
rDxrpSqYHD8,@onof9523,2023-11-01 23:33:54+00:00,2023-11-01 23:33:54+00:00,0,0,kuma panda jin devil jin where is demonic lili or something,kuma panda jin devil jin demonic lili,"['kuma', 'panda', 'jin', 'devil', 'jin', 'demonic', 'lili']","['kuma', 'panda', 'jin', 'devil', 'jin', 'demonic', 'lili']",['demonic'],"['INTJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['UH', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NN']","['nmod', 'compound', 'compound', 'compound', 'nmod', 'amod', 'ROOT']","['xxxx', 'xxxx', 'xxx', 'xxxx', 'xxx', 'xxxx', 'xxxx']","[True, True, True, True, True, True, True]","[False, False, False, False, False, False, False]"
rDxrpSqYHD8,@conejoXX209,2023-11-01 23:34:11+00:00,2023-11-01 23:34:11+00:00,0,0,their was only legends,legends,['legends'],['legend'],['legend'],['NOUN'],['NNS'],['ROOT'],['xxxx'],[True],[False]
rDxrpSqYHD8,@LetThatStuffGo,2023-11-01 23:34:23+00:00,2023-11-01 23:34:23+00:00,0,0,lei wulong in tekken,lei wulong tekken,"['lei', 'wulong', 'tekken']","['lei', 'wulong', 'tekken']",[],"['PROPN', 'NOUN', 'VERB']","['NNP', 'NN', 'VBD']","['compound', 'nsubj', 'ROOT']","['xxx', 'xxxx', 'xxxx']","[True, True, True]","[False, False, False]"
