videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
rDxrpSqYHD8,@silveriver9,2023-11-01 16:09:58+00:00,2023-11-01 16:10:43+00:00,4,4,First. Now where is LEI WULONG?!
rDxrpSqYHD8,@faizaanjaved7150,2023-11-01 16:10:05+00:00,2023-11-01 16:10:05+00:00,1,1,Already seen it. Ur getting less view&#39;s now bamco
rDxrpSqYHD8,@TS-rw4lk,2023-11-01 16:10:05+00:00,2023-11-01 16:10:05+00:00,0,0,wow
rDxrpSqYHD8,@ALONCAK,2023-11-01 16:10:06+00:00,2023-11-01 16:10:06+00:00,0,0,Oww yeaah
rDxrpSqYHD8,@Rough_Estimates,2023-11-01 16:10:06+00:00,2023-11-01 16:10:06+00:00,150,18,I hope we get an angel version of Jin
rDxrpSqYHD8,@kazamataurus337,2023-11-01 16:10:08+00:00,2023-11-01 16:10:08+00:00,1,0,So it begins!!!
rDxrpSqYHD8,@bluefacebaby4167,2023-11-01 16:10:10+00:00,2023-11-01 16:10:10+00:00,1,0,Miguel waiting room right here.
rDxrpSqYHD8,@XKAMIKAZEEX,2023-11-01 16:10:11+00:00,2023-11-01 16:10:11+00:00,0,0,LET&#39;S GO
rDxrpSqYHD8,@subzerodark,2023-11-01 16:10:11+00:00,2023-11-01 16:10:11+00:00,1,0,Wow
rDxrpSqYHD8,@therealwnd1820,2023-11-01 16:10:14+00:00,2023-11-01 16:10:14+00:00,0,0,Yo
rDxrpSqYHD8,@voltreo,2023-11-01 16:10:14+00:00,2023-11-01 16:10:26+00:00,3,0,MARVELOUS! 🌹
rDxrpSqYHD8,@tinikomindo6697,2023-11-01 16:10:17+00:00,2023-11-01 16:10:17+00:00,1,0,Too late Bandai😂
rDxrpSqYHD8,@raiyyanzakir3898,2023-11-01 16:10:18+00:00,2023-11-01 16:10:18+00:00,0,0,Very excitement
rDxrpSqYHD8,@ultrascorpionx5022,2023-11-01 16:10:19+00:00,2023-11-01 16:10:19+00:00,1,0,Marvelous 🌹
rDxrpSqYHD8,@xFaisal_HK,2023-11-01 16:10:23+00:00,2023-11-01 16:10:23+00:00,1174,23,"The more new trailers drop, the more excited I get for the game!"
rDxrpSqYHD8,@cameronsmythe7873,2023-11-01 16:10:25+00:00,2023-11-01 16:10:25+00:00,0,0,We need the rest of the trailers mfs where are they 🤨🤨🤨🧐🧐
rDxrpSqYHD8,@bankaijutsu17,2023-11-01 16:10:26+00:00,2023-11-01 16:10:26+00:00,4,0,The only reason I&#39;m getting a PS5
rDxrpSqYHD8,@carlosalbertozaratecarrill7524,2023-11-01 16:10:29+00:00,2023-11-01 16:10:29+00:00,0,0,Primer comentario😮
rDxrpSqYHD8,@SwizzleSwish,2023-11-01 16:10:38+00:00,2023-11-01 16:13:34+00:00,1,1,"Legends?, shiiet throw my Lei in there 1st 🍺"
rDxrpSqYHD8,@SuperSoliderXZ,2023-11-01 16:10:38+00:00,2023-11-01 16:10:38+00:00,158,2,"I was about to say MORE CHARACTERS! , BANDAI DOING TOO MUCH KEEP GOING WE LOVE IT"
rDxrpSqYHD8,@RokuDB,2023-11-01 16:10:42+00:00,2023-11-01 16:10:42+00:00,168,19,Best fighting game franchise
rDxrpSqYHD8,@shadowclonemaster,2023-11-01 16:10:43+00:00,2023-11-01 16:10:43+00:00,10,0,I do want to see Steve in action at some point
rDxrpSqYHD8,@SFMoiz,2023-11-01 16:10:54+00:00,2023-11-01 16:10:54+00:00,136,12,Yoshimitsu not getting his own trailer is a crime!
rDxrpSqYHD8,@bomkai59,2023-11-01 16:10:57+00:00,2023-11-01 16:10:57+00:00,3,0,you know devil jin is serious when he shrieks like thatt
rDxrpSqYHD8,@AlexandruCatrina-bk6jg,2023-11-01 16:11:00+00:00,2023-11-01 16:11:00+00:00,0,0,"<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=54"">0:54</a> r.i.p. 素晴らしい"
rDxrpSqYHD8,@StefonThatAnimeDragon2.0,2023-11-01 16:11:02+00:00,2023-11-01 16:11:02+00:00,1,0,That is amazing
rDxrpSqYHD8,@ishansingh2529,2023-11-01 16:11:03+00:00,2023-11-01 16:11:03+00:00,0,0,Hailo bandai sayonara
rDxrpSqYHD8,@usamamughal3957,2023-11-01 16:11:03+00:00,2023-11-01 16:11:03+00:00,0,0,Finally Lee is here but sadly the design sucks
rDxrpSqYHD8,@hafizfarhan2225,2023-11-01 16:11:09+00:00,2023-11-01 16:11:09+00:00,0,0,I thought it was new trailer
rDxrpSqYHD8,@mendark6797,2023-11-01 16:11:20+00:00,2023-11-01 16:11:20+00:00,0,0,lucky chloe please 🥲
rDxrpSqYHD8,@StefonThatAnimeDragon2.0,2023-11-01 16:11:20+00:00,2023-11-01 16:11:20+00:00,7,6,I hope they bring character creation
rDxrpSqYHD8,@MDEVL3,2023-11-01 16:11:28+00:00,2023-11-01 16:11:28+00:00,0,0,GDMF
rDxrpSqYHD8,@lorenzorios8514,2023-11-01 16:11:29+00:00,2023-11-01 16:11:29+00:00,1,0,oh...OH OH DEVIL JINNNNNNNN
rDxrpSqYHD8,@subzerodark,2023-11-01 16:11:36+00:00,2023-11-01 16:11:36+00:00,3,0,Next year gonna be epic
rDxrpSqYHD8,@gamergod1989,2023-11-01 16:11:41+00:00,2023-11-01 16:11:41+00:00,2,0,Please please please give us Christie! 🙏
rDxrpSqYHD8,@aea904,2023-11-01 16:11:46+00:00,2023-11-01 16:11:46+00:00,0,0,GAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
rDxrpSqYHD8,@user-wi9tn5wo4f,2023-11-01 16:11:52+00:00,2023-11-01 16:11:52+00:00,1,0,Zafina
rDxrpSqYHD8,@xx_Catastrophe_xx,2023-11-01 16:11:55+00:00,2023-11-01 16:11:55+00:00,0,0,Where Lucky Chloe at? TvT
rDxrpSqYHD8,@kathirkat7655,2023-11-01 16:12:03+00:00,2023-11-01 16:12:03+00:00,0,0,Where is Anna Williams?
rDxrpSqYHD8,@clarkpercycanada,2023-11-01 16:12:04+00:00,2023-11-01 16:12:11+00:00,0,0,Devil Jin is Black Goku!
rDxrpSqYHD8,@lightning7674,2023-11-01 16:12:16+00:00,2023-11-01 16:12:16+00:00,30,3,Devil Jin has finally become what he was meant to be.
rDxrpSqYHD8,@FatalHerobrineBoyAnimations,2023-11-01 16:12:28+00:00,2023-11-01 16:12:28+00:00,1,0,"‏‪<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=32"">0:32</a>‬‏ He Is Back 😊😊😂😊😂"
rDxrpSqYHD8,@leekhunchoo808,2023-11-01 16:12:29+00:00,2023-11-01 16:12:29+00:00,0,0,We need Bruce 😭😭😭we’re begging you
rDxrpSqYHD8,@quinny_bob5554,2023-11-01 16:12:36+00:00,2023-11-01 16:12:36+00:00,0,0,“……………” - Dragunov
rDxrpSqYHD8,@yokoyokome5281,2023-11-01 16:12:37+00:00,2023-11-01 16:12:37+00:00,1,0,Lol no kunimitsu 😞😓
rDxrpSqYHD8,@Melodyline536,2023-11-01 16:12:39+00:00,2023-11-01 16:12:39+00:00,2,0,Zafina queen
rDxrpSqYHD8,@randyxeraf5229,2023-11-01 16:12:41+00:00,2023-11-01 16:12:41+00:00,0,0,WEEKLY TRAILER IS BACK....
rDxrpSqYHD8,@JoDaReaper,2023-11-01 16:12:47+00:00,2023-11-01 16:12:47+00:00,0,0,"Not bringing Miguel back should be a crime, you all should be ashamed of yourselves"
rDxrpSqYHD8,@SiddharthKainturaXIIB,2023-11-01 16:13:03+00:00,2023-11-01 16:13:03+00:00,4,0,Jin took some inspiration from Goku black
rDxrpSqYHD8,@Andrejr316,2023-11-01 16:13:03+00:00,2023-11-01 16:13:03+00:00,73,0,The Tekken 8 Roster is looking very lovely!!! Can’t wait until it Releases!!!
rDxrpSqYHD8,@andreoxcz3046,2023-11-01 16:13:13+00:00,2023-11-01 16:13:13+00:00,0,0,Vegetto?😮😮😮
rDxrpSqYHD8,@willhogge21,2023-11-01 16:13:26+00:00,2023-11-01 16:13:26+00:00,0,0,Damn still no bob
rDxrpSqYHD8,@drunkenimmortal8624,2023-11-01 16:13:28+00:00,2023-11-01 16:13:28+00:00,0,0,😢 Lei Wulong...i miss u😢
rDxrpSqYHD8,@sangomavik,2023-11-01 16:13:55+00:00,2023-11-01 16:13:55+00:00,0,0,Ok still waiting on Miguel though 👀
rDxrpSqYHD8,@tekkenkasur,2023-11-01 16:14:15+00:00,2023-11-01 16:14:15+00:00,0,0,These characters were confirmed already in tekken 7.
rDxrpSqYHD8,@zillahsaid9623,2023-11-01 16:14:16+00:00,2023-11-01 16:15:48+00:00,1,0,Ive been waiting for alisa since then..but why she built like that😢😢but lee and zafina looks so good❤❤
rDxrpSqYHD8,@Mslingsler,2023-11-01 16:14:17+00:00,2023-11-01 16:14:17+00:00,0,0,I got clickbaited💀💀
rDxrpSqYHD8,@tedgruver7618,2023-11-01 16:14:23+00:00,2023-11-01 16:14:23+00:00,0,0,"🥰, Alisa is coming back.🤗"
rDxrpSqYHD8,@Louga_Poke,2023-11-01 16:14:29+00:00,2023-11-01 16:14:29+00:00,2,0,ALISA MY BELOVED !!!
rDxrpSqYHD8,@WolfMoon351,2023-11-01 16:14:30+00:00,2023-11-01 16:14:30+00:00,0,0,Soooo does the females still have expressive-less faces?
rDxrpSqYHD8,@quashantaylor4170,2023-11-01 16:14:30+00:00,2023-11-01 16:14:30+00:00,757,15,Yoshimitsu&#39;s design looks like his Tekken 3 design. Always loved that one!👏🏾👏🏾👏🏾
rDxrpSqYHD8,@hatuhmane21,2023-11-01 16:15:19+00:00,2023-11-01 16:15:19+00:00,1,0,LEOOOOOO
rDxrpSqYHD8,@therealmccoy2004,2023-11-01 16:15:26+00:00,2023-11-01 16:15:26+00:00,0,0,Yall late uploading this. Smh
rDxrpSqYHD8,@nkirmath8621,2023-11-01 16:15:42+00:00,2023-11-01 16:15:42+00:00,1,0,Anyone else notice azazel&#39;s arm popped out of zafina&#39;s?
rDxrpSqYHD8,@stephenvaibhav2067,2023-11-01 16:15:46+00:00,2023-11-01 16:15:46+00:00,3,0,"Lets goo!! Zafina, Devil Jin, Alisa and High tech Lee.😄😍"
rDxrpSqYHD8,@itsdemetri4282,2023-11-01 16:16:10+00:00,2023-11-01 16:16:10+00:00,4,0,Bro went from excellent to marvelous.
rDxrpSqYHD8,@lucifermeowstar4604,2023-11-01 16:16:12+00:00,2023-11-01 16:16:12+00:00,1,2,"Still just tekken 7...I hate the new emphasis on that shitty avatar mode that&#39;s not the basis of a preorder bonus or any bonus for that matter. If you do preorder just get the regular on cdkeys for $40, save your money.<br><br> Cmon guys you&#39;re better than that. Xbox avatars 😬. I&#39;m a lifelong tekken fan but this is a ridiculous selling point."
rDxrpSqYHD8,@KamiKoroshi_,2023-11-01 16:16:14+00:00,2023-11-01 16:16:14+00:00,11,0,They gave my boy Devil Jin the Azure Dragon Sword. Goku blacks signature move.
rDxrpSqYHD8,@OreskisVR,2023-11-01 16:16:21+00:00,2023-11-01 16:16:21+00:00,14,0,"AMAZING NEW REVEAL YESTERDAY. MY MAIN LEE IS BACK &amp; DEVIL JIN, ALISA, &amp; ZAFINA ALL LOOKED BADASS🤩🔥👍❤️‍🔥"
rDxrpSqYHD8,@faizaanjaved7150,2023-11-01 16:16:24+00:00,2023-11-01 16:16:24+00:00,0,0,At least theres no water mark
rDxrpSqYHD8,@Sangria713,2023-11-01 16:16:46+00:00,2023-11-01 16:16:46+00:00,1,0,Bob soon 😢<br><br><br><br><br>Unlikely. 😅
rDxrpSqYHD8,@boggamer99,2023-11-01 16:17:31+00:00,2023-11-01 16:17:31+00:00,2,0,Tekken is best
rDxrpSqYHD8,@SalvationTenshi,2023-11-01 16:17:51+00:00,2023-11-01 16:17:51+00:00,0,0,I cannot like devil Jin.
rDxrpSqYHD8,@tatsumakisenpuukyaku9279,2023-11-01 16:18:06+00:00,2023-11-01 16:18:06+00:00,0,0,Ogre and TrueOgre are the true legends that should return.
rDxrpSqYHD8,@duncan3998,2023-11-01 16:18:23+00:00,2023-11-01 16:18:23+00:00,4,0,They better do justice with DLC&#39;s this time.
rDxrpSqYHD8,@Lio22721,2023-11-01 16:19:28+00:00,2023-11-01 16:19:28+00:00,1,0,Last tekken were they there too or not?
rDxrpSqYHD8,@NiErUZMK94-ip8tw,2023-11-01 16:19:33+00:00,2023-11-01 16:19:33+00:00,1,2,Devil Jin is totally unnecassary.
rDxrpSqYHD8,@derektorres9275,2023-11-01 16:19:43+00:00,2023-11-01 16:19:43+00:00,0,0,I&#39;m still WAITING for Bob to show up
rDxrpSqYHD8,@Hresvelgr1344,2023-11-01 16:19:58+00:00,2023-11-01 16:19:58+00:00,0,0,Dragunov never going to talk
rDxrpSqYHD8,@leopart7600,2023-11-01 16:20:08+00:00,2023-11-01 16:20:08+00:00,0,0,Lol bandai namco released the trailer after IGN<br>Everyone already knows
rDxrpSqYHD8,@devin8367,2023-11-01 16:20:08+00:00,2023-11-01 16:20:08+00:00,4,0,Yes!!! We got Alisa finally revealed
rDxrpSqYHD8,@SSaadproGamingWORLD,2023-11-01 16:20:13+00:00,2023-11-01 16:20:13+00:00,8,0,Devil Jin is made for kill Kazuya
rDxrpSqYHD8,@AprilWingedDemon,2023-11-01 16:20:20+00:00,2023-11-01 16:20:20+00:00,1,0,Devil jin&#39;s oufit is sooo Fire
rDxrpSqYHD8,@derrickwilliams1210,2023-11-01 16:20:26+00:00,2023-11-01 16:20:26+00:00,2,1,How much did IGN pay you to have this uploaded on their channel first? It didn&#39;t do well btw lol
rDxrpSqYHD8,@necro7864,2023-11-01 16:20:27+00:00,2023-11-01 16:20:27+00:00,0,0,Wtf happened to Steve?! And why would Lee need diving glasses is he trying to protect his Sharingan like Obito?
rDxrpSqYHD8,@lolnight0,2023-11-01 16:20:30+00:00,2023-11-01 16:20:51+00:00,9,1,Marvelous! 🌹
rDxrpSqYHD8,@DrBaduba,2023-11-01 16:20:49+00:00,2023-11-01 16:20:49+00:00,0,0,What went wrong with Steve&#39;s voice/face lmao
rDxrpSqYHD8,@azureawe,2023-11-01 16:20:54+00:00,2023-11-01 16:20:54+00:00,0,0,devil jin the mortal slayer
rDxrpSqYHD8,@coreyharris6998,2023-11-01 16:21:03+00:00,2023-11-01 16:21:03+00:00,1,0,My Bae Zafina is back 1st off and Devil Jin too🥰🥰
rDxrpSqYHD8,@muhammadadeelhassan9637,2023-11-01 16:21:21+00:00,2023-11-01 16:21:21+00:00,0,0,Damn!
rDxrpSqYHD8,@bernardgreene6891,2023-11-01 16:21:37+00:00,2023-11-01 16:21:37+00:00,3,0,Can this get released any sooner I can&#39;t wait to busts heads on this anyone can get it
rDxrpSqYHD8,@ItsFrankyBoi,2023-11-01 16:21:37+00:00,2023-11-01 16:21:37+00:00,308,21,Finally my Alisa is here
rDxrpSqYHD8,@weldorian,2023-11-01 16:22:18+00:00,2023-11-01 16:22:18+00:00,0,0,please kunimitsu 😢
rDxrpSqYHD8,@poorsoul8492,2023-11-01 16:22:21+00:00,2023-11-01 16:22:21+00:00,2,2,This doesn’t look any different than Tekken 7 in anyway whatsoever
rDxrpSqYHD8,@ChimericGaming,2023-11-01 16:22:21+00:00,2023-11-01 16:22:21+00:00,4,7,Please have Tifa Lockhart as a guest character!
rDxrpSqYHD8,@Sweet_Karma,2023-11-01 16:22:58+00:00,2023-11-01 16:22:58+00:00,1,0,Come on Bob or Slim Bob and Bruce!!
rDxrpSqYHD8,@tommaananta99,2023-11-01 16:23:02+00:00,2023-11-01 16:23:30+00:00,0,0,"<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=61"">1:01</a> isshin ichiba ( Voice Actor Jin ) ??"
rDxrpSqYHD8,@MrFormless,2023-11-01 16:23:43+00:00,2023-11-01 16:23:43+00:00,0,0,"Jinpachi Mishima, please."
rDxrpSqYHD8,@gennadiosgena7842,2023-11-01 16:23:44+00:00,2023-11-01 16:23:44+00:00,3,1,Tomorrow victor reveal
rDxrpSqYHD8,@deondavis05712,2023-11-01 16:23:58+00:00,2023-11-01 16:23:58+00:00,1,0,I wish this game was releasing in December! As long as Steve Fox is in it I&#39;m alright!
rDxrpSqYHD8,@irfanhafiz258,2023-11-01 16:25:00+00:00,2023-11-01 16:26:22+00:00,1,0,"What would we need a return characters such as Fahkumram, Lydia and Anna in this game. Also, we need a Kazumi Mishima appear in this game as a spirit and a cameo appearance to release Kazuya from the hatred"
rDxrpSqYHD8,@LuanJaguarREAL,2023-11-01 16:25:00+00:00,2023-11-01 16:25:00+00:00,1,0,"<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=80"">01:20</a> The 2 slots in the end are Victor (a new agent) and Heihachi&#39;s step daughter"
rDxrpSqYHD8,@alexribeirosoares6355,2023-11-01 16:25:18+00:00,2023-11-01 16:25:18+00:00,1,1,I hope we get confirmed to Ancient Ogre in playable character for tekken 8 please!!!!!!!
rDxrpSqYHD8,@so-vm8uk,2023-11-01 16:25:23+00:00,2023-11-01 16:25:23+00:00,0,0,"Дьявол.  никаких цепей, ограничивающих твою истинную силу"
rDxrpSqYHD8,@axicai2142,2023-11-01 16:25:39+00:00,2023-11-01 16:25:39+00:00,1,0,C&#39;mon man 2 pandas but no Miguel😢😢😢
rDxrpSqYHD8,@randomtrainerx.3424,2023-11-01 16:25:40+00:00,2023-11-01 16:25:40+00:00,1,0,Lee: here take what&#39;s left of Combot and die beautifully. EXCELLENT!!
rDxrpSqYHD8,@saurabhpathakYT,2023-11-01 16:26:05+00:00,2023-11-01 16:26:05+00:00,0,0,Add Dr. B and Gon.
rDxrpSqYHD8,@NorwegianNoLife,2023-11-01 16:26:18+00:00,2023-11-01 16:31:19+00:00,1,0,The best and worst parts of this trailer<br>Best: Devil Jin has got mad drip<br>Worst: What is with Steve&#39;s face? It looks like oddly shaped plastic. Like he ate a bee. Looks fine on the character panel though
rDxrpSqYHD8,@candasturan4559,2023-11-01 16:26:24+00:00,2023-11-01 16:26:41+00:00,7,2,"Amazing! Now give us the other legends:<br>Julia, Anna, Eddy/Christie, Lei, AK, Marduk, Lidia and Kunimitsu please ❤️"
rDxrpSqYHD8,@hezrondharma9669,2023-11-01 16:26:26+00:00,2023-11-01 16:26:26+00:00,0,0,"Myman devil Jin got the drip, lookin fire."
rDxrpSqYHD8,@LuanJaguarREAL,2023-11-01 16:26:28+00:00,2023-11-01 16:26:28+00:00,0,0,"They better add Bruce, Lei, Eddy, Miguel, Armorking, Marduk"
rDxrpSqYHD8,@DouglasStewart99,2023-11-01 16:26:45+00:00,2023-11-01 16:26:45+00:00,7,0,"<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=62"">1:02</a>-<a href=""https://www.youtube.com/watch?v=rDxrpSqYHD8&amp;t=74"">1:14</a><br>Me: &quot;It looks like Jin can control his Devil Gene now!&quot;<br>Tekken 8: &quot;Yeah, about that...&quot;"
rDxrpSqYHD8,@LuanJaguarREAL,2023-11-01 16:26:55+00:00,2023-11-01 16:26:55+00:00,72,22,"I know its not likely, but Id like to see Baek, Wang, Ancient Ogre and Fahkumram return"
rDxrpSqYHD8,@charcoalberries819,2023-11-01 16:26:56+00:00,2023-11-01 16:26:56+00:00,17,2,"This is more like a character reveal than gameplay reveal, but I&#39;m happy to see Leo and Lee 😁"
rDxrpSqYHD8,@KnuckleSamwich_,2023-11-01 16:27:41+00:00,2023-11-01 16:27:41+00:00,0,0,Eddy? 😭
rDxrpSqYHD8,@adamdaly1975,2023-11-01 16:27:45+00:00,2023-11-01 16:27:45+00:00,1,0,"I hope they reveal both katarina AND Lidia, tomorrow"
rDxrpSqYHD8,@gust_lucere5558,2023-11-01 16:28:00+00:00,2023-11-01 16:28:00+00:00,0,0,thought devil jin was dio for a moment
rDxrpSqYHD8,@nyx0527,2023-11-01 16:28:26+00:00,2023-11-01 16:28:48+00:00,0,0,WHERE IS CHRISTIE
rDxrpSqYHD8,@nightmare5748,2023-11-01 16:28:46+00:00,2023-11-01 16:28:46+00:00,0,0,First ;-; i didn&#39;t comments.. so....
rDxrpSqYHD8,@HM-wv2ft,2023-11-01 16:28:47+00:00,2023-11-01 16:28:47+00:00,19,3,Jin Kazooie is one of the characters of all time
rDxrpSqYHD8,@pamoon_,2023-11-01 16:29:09+00:00,2023-11-01 16:29:09+00:00,0,0,DEH
rDxrpSqYHD8,@Andreluiz-ld2hr,2023-11-01 16:29:45+00:00,2023-11-01 16:29:45+00:00,1,0,Parabéns bamdai gostaria que  inclui-se modo dano quando os personagens apanham começam a sangrar igual a street
rDxrpSqYHD8,@mateusxciv3055,2023-11-01 16:30:02+00:00,2023-11-01 16:30:02+00:00,0,0,"I hope this is still in development, look at Steve&#39;s face... btw good job!"
rDxrpSqYHD8,@odin-vr,2023-11-01 16:30:09+00:00,2023-11-01 16:30:09+00:00,37,1,Me encanta Devil Jin
rDxrpSqYHD8,@Toto_04,2023-11-01 16:30:40+00:00,2023-11-01 16:30:40+00:00,0,0,Where tf is Fahkumram Bandai Namco ?
rDxrpSqYHD8,@TheOGLegoGuy,2023-11-01 16:30:44+00:00,2023-11-01 16:30:44+00:00,0,0,Shaheen is back bro is my main and favorite
rDxrpSqYHD8,@happyArch,2023-11-01 16:30:48+00:00,2023-11-01 16:30:48+00:00,0,0,Where is EDDYYYYYYYYY???
rDxrpSqYHD8,@MaikaSakuranomiya,2023-11-01 16:31:19+00:00,2023-11-01 16:31:19+00:00,2,1,I&#39;ll be good if they bring back cristie and bruce back for the last two characters.
rDxrpSqYHD8,@RelSigmaPrime,2023-11-01 16:31:44+00:00,2023-11-01 16:31:55+00:00,3,1,I can already hear Max now: <br><br>Alisa: &quot;Oh no....she&#39;s back.&quot;<br><br>Zafina: &quot;OH DEAR GOD SHE&#39;S BACK.&quot;<br><br>Devil Jin: &quot;You damn edgelord! I thought we escaped you and your Nomura belts!&quot; 🤣
rDxrpSqYHD8,@OfcShaq,2023-11-01 16:31:50+00:00,2023-11-01 16:31:50+00:00,0,0,And yet no Bruce 😮‍💨
rDxrpSqYHD8,@davidjosequispepardo6003,2023-11-01 16:32:00+00:00,2023-11-01 16:32:00+00:00,0,0,Que salga Baki que salga Baki que salga Baki que salga Baki que salga baki
rDxrpSqYHD8,@zaszassazsaz9220,2023-11-01 16:32:04+00:00,2023-11-01 16:32:04+00:00,1,0,Where is Eddy Gordo?
rDxrpSqYHD8,@muhammadomer2553,2023-11-01 16:32:09+00:00,2023-11-01 16:32:09+00:00,4,0,I cant wait to play this game lets goooooo🔥🔥🔥🔥🔥🔥
rDxrpSqYHD8,@mohammadseifi6699,2023-11-01 16:32:16+00:00,2023-11-01 16:32:16+00:00,17,0,Devil jin looks is awesome -
rDxrpSqYHD8,@allcampos,2023-11-01 16:32:17+00:00,2023-11-01 16:32:17+00:00,12,0,"i really want some redesign of eliza at some point, she&#39;s more than welcome"
rDxrpSqYHD8,@STRIDERSPINEL,2023-11-01 16:32:39+00:00,2023-11-01 16:32:39+00:00,0,0,Actual NEW characters would be  nice aside from azucena.
rDxrpSqYHD8,@user-tt8ot1et2e,2023-11-01 16:32:57+00:00,2023-11-01 16:32:57+00:00,0,0,올린거 또올리노
rDxrpSqYHD8,@Ability-King-KK,2023-11-01 16:33:08+00:00,2023-11-01 16:33:08+00:00,0,0,"This just shows that they were being too slow with character trailers.  The game&#39;s coming out in January and considering how many characters they showed off here with more still to come, there&#39;d be no way they&#39;d be able to get a out a trailer for each character by the game&#39;s release."
rDxrpSqYHD8,@aleksandergromov285,2023-11-01 16:33:09+00:00,2023-11-01 16:33:09+00:00,0,0,"Lee Chaolan, come on..."
rDxrpSqYHD8,@lpenrike,2023-11-01 16:33:20+00:00,2023-11-01 16:33:20+00:00,0,0,just 3 newcomers at launch seems kinda weak IMO<br>I would cut a few classic characters in exchange for a new one
rDxrpSqYHD8,@DanPankrat,2023-11-01 16:33:42+00:00,2023-11-01 16:33:42+00:00,0,0,"Okay, where is Angel?"
rDxrpSqYHD8,@thejaredcarl,2023-11-01 16:33:47+00:00,2023-11-01 16:33:47+00:00,0,0,These new costumes are so mid wtf
rDxrpSqYHD8,@GreyMASTA,2023-11-01 16:33:48+00:00,2023-11-01 16:33:48+00:00,0,0,The &quot;The character roster has been leaked so screw it give it all to them&quot; trailer.
rDxrpSqYHD8,@shinyshinx789,2023-11-01 16:33:49+00:00,2023-11-01 16:33:49+00:00,2,0,Just beautiful
rDxrpSqYHD8,@franciscolemedasilva4648,2023-11-01 16:34:29+00:00,2023-11-01 16:34:29+00:00,0,0,"We ain’t getting Lei, are we?"
rDxrpSqYHD8,@NewportBox100s,2023-11-01 16:34:32+00:00,2023-11-01 16:34:32+00:00,0,0,Saw this on IGN first yesterday lol
rDxrpSqYHD8,@MybusinessMindyoursfoo,2023-11-01 16:34:34+00:00,2023-11-01 16:34:34+00:00,2,0,ive never been a lee player in my life but that might change
rDxrpSqYHD8,@elianrojas7203,2023-11-01 16:35:11+00:00,2023-11-01 16:35:11+00:00,5,0,"Thank you Bandai Namco for bringing back Zafina, now bring Anna Williams toooo please"
rDxrpSqYHD8,@Batman-rq7cj,2023-11-01 16:35:18+00:00,2023-11-01 16:35:18+00:00,1,0,Devil jin is goku black now💀💀<br><br>I ain’t even mad though
rDxrpSqYHD8,@DavidE_dos,2023-11-01 16:35:39+00:00,2023-11-01 16:35:39+00:00,0,0,I’m just waiting for Miguel💀💀
rDxrpSqYHD8,@noobie6643,2023-11-01 16:35:40+00:00,2023-11-01 16:35:40+00:00,1,0,alisaaaaa !!!! 🥰
rDxrpSqYHD8,@sDaniboy0007,2023-11-01 16:35:54+00:00,2023-11-01 16:35:54+00:00,0,0,Devil jin 😈
rDxrpSqYHD8,@crusherm3316,2023-11-01 16:36:18+00:00,2023-11-01 16:36:18+00:00,11,4,We need heihachi as a ghost as a character
rDxrpSqYHD8,@TrueAnimeSoul,2023-11-01 16:36:34+00:00,2023-11-01 16:36:34+00:00,0,0,Drip Daddy Devil Jin broke the f*****g Trailer🔥
rDxrpSqYHD8,@loststoner5418,2023-11-01 16:36:54+00:00,2023-11-01 16:36:54+00:00,0,0,Miguel 🙏
rDxrpSqYHD8,@diegohernanpandovilchez531,2023-11-01 16:37:08+00:00,2023-11-01 16:37:08+00:00,1,0,Saben si Lee tendrá su alter ego (Violet) en esta entrega
rDxrpSqYHD8,@ElHermano777,2023-11-01 16:37:18+00:00,2023-11-01 16:37:18+00:00,0,0,EXCELLENT !
rDxrpSqYHD8,@inhocsigno,2023-11-01 16:37:30+00:00,2023-11-01 16:37:30+00:00,0,0,"Steve looking super off. His voice especially (new VA? He never talked much but this rendition of the line is terrible) but also his facial features.<br>He looks like a Ken doll, similarly to how the female characters all look a bit lifeless.<br>Game still looks amazing and plays like a beauty, but more could have been done on these aspects."
rDxrpSqYHD8,@i.still.function3463,2023-11-01 16:37:38+00:00,2023-11-01 16:37:38+00:00,0,0,No lie but when they said Legends I was still hoping for Bruce. Unfortunately not<br>:(
rDxrpSqYHD8,@appleaccount7608,2023-11-01 16:37:41+00:00,2023-11-01 16:37:41+00:00,0,0,"NAMCO, we like it better when you release each character with their own trailers. Bring back character trailers ASAP."
rDxrpSqYHD8,@FluxFresh96,2023-11-01 16:37:45+00:00,2023-11-01 16:37:45+00:00,1,0,Confused about Panda... Isnt she just a kuma copy ? Waste of character slot if she isnt completely different.
rDxrpSqYHD8,@CJ_Tha_Mofo,2023-11-01 16:37:47+00:00,2023-11-01 16:37:47+00:00,1,1,BRING. LEI. BACK. PLEASE.
rDxrpSqYHD8,@cashordeals3672,2023-11-01 16:38:12+00:00,2023-11-01 16:38:12+00:00,0,0,Devil jin rage art low key looks like it can be a critical edge in soulcalibur 🤣
