videoId,authorDisplayName,publishedAt,updatedAt,likeCount,totalReplyCount,textDisplay
9jJiNa4HoD0,@Rednoll,2023-12-19 14:46:57+00:00,2023-12-19 14:46:57+00:00,0,0,Валерий Леонтьев одобряет.
9jJiNa4HoD0,@skullboy8484,2023-12-19 14:47:01+00:00,2023-12-19 14:47:01+00:00,0,0,I can&#39;t wait for January 26 🤩
9jJiNa4HoD0,@akarapongboonrat9338,2023-12-19 14:47:14+00:00,2023-12-19 14:47:14+00:00,1,0,I pre-ordered because I knw I will have a great time and value replaying this game lol
9jJiNa4HoD0,@tropixx_xlr1549,2023-12-19 14:47:21+00:00,2023-12-19 14:47:21+00:00,0,0,Shinyyyyyyy
9jJiNa4HoD0,@user-pe2qw7sk7r,2023-12-19 14:47:28+00:00,2023-12-19 14:47:28+00:00,0,0,한국 나이트 삐끼 참고했냐 하라다야
9jJiNa4HoD0,@josephmoore9706,2023-12-19 14:48:00+00:00,2023-12-19 14:49:25+00:00,0,0,Im definitely buying day 1... but this edition too expensive just for some skins and couple tshirts lol
9jJiNa4HoD0,@Andreluiz-ld2hr,2023-12-19 14:48:39+00:00,2023-12-19 14:48:39+00:00,4,0,Espero que  jin não morra nesse tekken quero ver mais o protagonismo  dele dele e reina <br>Lutando juntos  seila como  ele é lars gostaria que jin tivesse um filho poderia ser até com xiayou <br> Para continuar a linhagem mishima e kazama
9jJiNa4HoD0,@8bitGenerationTV,2023-12-19 14:48:40+00:00,2023-12-19 14:48:40+00:00,1,0,Eddy or Tiger for first Season
9jJiNa4HoD0,@jerrunholt5571,2023-12-19 14:48:57+00:00,2023-12-19 14:48:57+00:00,0,0,Hoping the game has more content than mk1
9jJiNa4HoD0,@eesherstubbs,2023-12-19 14:49:03+00:00,2023-12-19 14:49:03+00:00,0,0,I’m gonna Stick With the Standard Edition this Time
9jJiNa4HoD0,@ArkAngel41,2023-12-19 14:49:07+00:00,2023-12-19 14:49:07+00:00,2,0,"The gold suits really don&#39;t look good and it&#39;s not worth it for the other extras, so far only Kinjin is interesting."
9jJiNa4HoD0,@mimiru27,2023-12-19 14:49:09+00:00,2023-12-19 14:49:09+00:00,0,0,The only games that all the season pass is worth it..
9jJiNa4HoD0,@XxPARTYBEARxX,2023-12-19 14:49:11+00:00,2023-12-19 14:49:11+00:00,0,0,Music gave me chills. I&#39;m so ready...
9jJiNa4HoD0,@manitomatoi,2023-12-19 14:49:17+00:00,2023-12-19 14:49:17+00:00,1,0,The golden drip in tekken 8
9jJiNa4HoD0,@zefcypher,2023-12-19 14:49:33+00:00,2023-12-19 14:49:33+00:00,3,0,Hard pass
9jJiNa4HoD0,@Faisalamin01,2023-12-19 14:49:44+00:00,2023-12-19 14:49:44+00:00,0,3,No golden suit for Xiaoyu 😭
9jJiNa4HoD0,@davidfeliperodriguezgarcia1800,2023-12-19 14:49:56+00:00,2023-12-19 14:49:56+00:00,1,0,I need see Kiryu Kazuma in this game jsjs
9jJiNa4HoD0,@S.T_the_Trini,2023-12-19 14:50:15+00:00,2023-12-19 14:50:15+00:00,1,0,Everyone gets a Dee Jay costume 3 suit.
9jJiNa4HoD0,@electricdiesel1993,2023-12-19 14:50:42+00:00,2023-12-19 14:50:42+00:00,1,0,Tekken 8 is being the first to release couple of consoles and a PC until port onto an all new Bandai Namco made arcade cabinets to be designed from Tekken 8 ‘Arcade Quest’.
